filename,hour,minute,second
02_55_46_11787_dig_lcd.png,2,55,46
23_05_20_11788_dig_segmented.png,23,5,20
03_06_14_11789_dig_simple.png,3,6,14
07_14_16_11790_dig_lcd.png,7,14,16
12_29_08_11791_dig_segmented.png,12,29,8
02_53_31_11792_dig_simple.png,2,53,31
14_43_52_11793_dig_lcd.png,14,43,52
03_18_42_11794_dig_lcd.png,3,18,42
21_28_01_11795_dig_simple.png,21,28,1
14_11_50_11796_dig_lcd.png,14,11,50
14_54_40_11797_dig_simple.png,14,54,40
19_35_27_11798_dig_simple.png,19,35,27
09_57_20_11799_dig_simple.png,9,57,20
16_35_38_11800_dig_segmented.png,16,35,38
06_43_48_11801_dig_lcd.png,6,43,48
14_08_41_11802_dig_lcd.png,14,8,41
07_01_36_11803_dig_simple.png,7,1,36
09_42_38_11804_dig_lcd.png,9,42,38
16_17_10_11805_dig_segmented.png,16,17,10
11_03_25_11806_dig_segmented.png,11,3,25
21_40_08_11807_dig_lcd.png,21,40,8
03_52_44_11808_dig_simple.png,3,52,44
03_48_59_11809_dig_lcd.png,3,48,59
23_04_31_11810_dig_simple.png,23,4,31
19_26_00_11811_dig_simple.png,19,26,0
13_59_19_11812_dig_lcd.png,13,59,19
08_59_56_11813_dig_simple.png,8,59,56
15_03_16_11814_dig_segmented.png,15,3,16
12_49_52_11815_dig_lcd.png,12,49,52
23_46_00_11816_dig_segmented.png,23,46,0
17_33_59_11817_dig_lcd.png,17,33,59
11_27_45_11818_dig_segmented.png,11,27,45
13_42_00_11819_dig_simple.png,13,42,0
16_43_44_11820_dig_simple.png,16,43,44
23_39_48_11821_dig_lcd.png,23,39,48
09_42_38_11822_dig_segmented.png,9,42,38
02_45_39_11823_dig_lcd.png,2,45,39
11_14_45_11824_dig_lcd.png,11,14,45
01_09_35_11825_dig_simple.png,1,9,35
14_43_52_11826_dig_lcd.png,14,43,52
08_27_44_11827_dig_segmented.png,8,27,44
18_40_32_11828_dig_lcd.png,18,40,32
17_44_32_11829_dig_lcd.png,17,44,32
09_43_20_11830_dig_lcd.png,9,43,20
12_55_37_11831_dig_segmented.png,12,55,37
14_11_40_11832_dig_lcd.png,14,11,40
09_47_10_11833_dig_simple.png,9,47,10
14_53_37_11834_dig_segmented.png,14,53,37
17_55_33_11835_dig_lcd.png,17,55,33
13_39_44_11836_dig_simple.png,13,39,44
22_57_39_11837_dig_lcd.png,22,57,39
11_32_04_11838_dig_simple.png,11,32,4
02_36_30_11839_dig_lcd.png,2,36,30
12_15_41_11840_dig_segmented.png,12,15,41
12_03_47_11841_dig_segmented.png,12,3,47
02_51_15_11842_dig_simple.png,2,51,15
16_59_01_11843_dig_simple.png,16,59,1
00_51_44_11844_dig_lcd.png,0,51,44
17_55_33_11845_dig_simple.png,17,55,33
23_05_22_11846_dig_segmented.png,23,5,22
17_50_47_11847_dig_lcd.png,17,50,47
02_51_15_11848_dig_simple.png,2,51,15
12_55_50_11849_dig_segmented.png,12,55,50
01_59_20_11850_dig_lcd.png,1,59,20
16_24_47_11851_dig_simple.png,16,24,47
08_22_04_11852_dig_lcd.png,8,22,4
05_34_09_11853_dig_lcd.png,5,34,9
17_50_47_11854_dig_lcd.png,17,50,47
07_44_16_11855_dig_lcd.png,7,44,16
18_08_34_11856_dig_segmented.png,18,8,34
16_46_15_11857_dig_simple.png,16,46,15
21_18_02_11858_dig_segmented.png,21,18,2
17_14_56_11859_dig_segmented.png,17,14,56
23_52_07_11860_dig_simple.png,23,52,7
01_47_06_11861_dig_simple.png,1,47,6
04_26_31_11862_dig_segmented.png,4,26,31
22_06_19_11863_dig_segmented.png,22,6,19
12_53_11_11864_dig_lcd.png,12,53,11
11_19_58_11865_dig_simple.png,11,19,58
21_47_17_11866_dig_lcd.png,21,47,17
23_49_28_11867_dig_segmented.png,23,49,28
20_32_18_11868_dig_segmented.png,20,32,18
00_04_03_11869_dig_simple.png,0,4,3
06_43_48_11870_dig_simple.png,6,43,48
12_13_30_11871_dig_lcd.png,12,13,30
05_39_33_11872_dig_simple.png,5,39,33
00_28_30_11873_dig_simple.png,0,28,30
14_50_52_11874_dig_simple.png,14,50,52
18_08_34_11875_dig_lcd.png,18,8,34
19_04_46_11876_dig_lcd.png,19,4,46
00_10_25_11877_dig_simple.png,0,10,25
11_34_46_11878_dig_lcd.png,11,34,46
08_21_19_11879_dig_lcd.png,8,21,19
13_33_01_11880_dig_simple.png,13,33,1
17_50_47_11881_dig_simple.png,17,50,47
15_49_16_11882_dig_segmented.png,15,49,16
22_10_28_11883_dig_segmented.png,22,10,28
16_24_47_11884_dig_lcd.png,16,24,47
03_17_00_11885_dig_simple.png,3,17,0
09_57_20_11886_dig_lcd.png,9,57,20
01_59_20_11887_dig_simple.png,1,59,20
06_48_42_11888_dig_simple.png,6,48,42
22_51_43_11889_dig_lcd.png,22,51,43
06_28_54_11890_dig_simple.png,6,28,54
09_26_48_11891_dig_simple.png,9,26,48
09_47_10_11892_dig_simple.png,9,47,10
10_59_06_11893_dig_segmented.png,10,59,6
00_51_44_11894_dig_lcd.png,0,51,44
16_14_11_11895_dig_lcd.png,16,14,11
23_05_22_11896_dig_lcd.png,23,5,22
12_55_50_11897_dig_lcd.png,12,55,50
01_26_54_11898_dig_simple.png,1,26,54
15_58_20_11899_dig_simple.png,15,58,20
19_04_46_11900_dig_segmented.png,19,4,46
23_54_03_11901_dig_segmented.png,23,54,3
10_32_29_11902_dig_lcd.png,10,32,29
17_51_55_11903_dig_segmented.png,17,51,55
10_47_42_11904_dig_lcd.png,10,47,42
04_26_31_11905_dig_lcd.png,4,26,31
00_15_13_11906_dig_segmented.png,0,15,13
08_39_26_11907_dig_lcd.png,8,39,26
02_54_31_11908_dig_segmented.png,2,54,31
07_56_53_11909_dig_segmented.png,7,56,53
12_24_07_11910_dig_simple.png,12,24,7
15_03_16_11911_dig_simple.png,15,3,16
18_09_10_11912_dig_lcd.png,18,9,10
03_49_41_11913_dig_simple.png,3,49,41
00_04_54_11914_dig_lcd.png,0,4,54
18_08_34_11915_dig_lcd.png,18,8,34
11_40_21_11916_dig_lcd.png,11,40,21
18_28_43_11917_dig_segmented.png,18,28,43
02_50_55_11918_dig_segmented.png,2,50,55
21_11_07_11919_dig_lcd.png,21,11,7
13_41_26_11920_dig_simple.png,13,41,26
05_27_42_11921_dig_simple.png,5,27,42
00_39_41_11922_dig_segmented.png,0,39,41
10_47_21_11923_dig_simple.png,10,47,21
09_04_24_11924_dig_segmented.png,9,4,24
15_58_20_11925_dig_simple.png,15,58,20
03_12_53_11926_dig_segmented.png,3,12,53
23_42_19_11927_dig_segmented.png,23,42,19
00_04_22_11928_dig_lcd.png,0,4,22
15_14_08_11929_dig_segmented.png,15,14,8
22_51_43_11930_dig_simple.png,22,51,43
05_11_01_11931_dig_simple.png,5,11,1
04_37_14_11932_dig_segmented.png,4,37,14
01_56_19_11933_dig_simple.png,1,56,19
02_50_55_11934_dig_segmented.png,2,50,55
17_44_32_11935_dig_lcd.png,17,44,32
14_54_40_11936_dig_simple.png,14,54,40
04_26_31_11937_dig_segmented.png,4,26,31
19_01_51_11938_dig_segmented.png,19,1,51
11_14_45_11939_dig_segmented.png,11,14,45
10_06_39_11940_dig_simple.png,10,6,39
18_15_12_11941_dig_segmented.png,18,15,12
00_08_23_11942_dig_lcd.png,0,8,23
14_11_40_11943_dig_segmented.png,14,11,40
18_12_37_11944_dig_simple.png,18,12,37
12_21_40_11945_dig_lcd.png,12,21,40
01_12_27_11946_dig_lcd.png,1,12,27
12_55_50_11947_dig_lcd.png,12,55,50
08_02_49_11948_dig_lcd.png,8,2,49
19_19_22_11949_dig_segmented.png,19,19,22
04_58_22_11950_dig_simple.png,4,58,22
13_01_42_11951_dig_simple.png,13,1,42
02_52_52_11952_dig_segmented.png,2,52,52
21_04_16_11953_dig_segmented.png,21,4,16
07_53_31_11954_dig_segmented.png,7,53,31
00_16_19_11955_dig_lcd.png,0,16,19
16_17_10_11956_dig_simple.png,16,17,10
18_50_41_11957_dig_simple.png,18,50,41
05_23_16_11958_dig_segmented.png,5,23,16
02_36_30_11959_dig_segmented.png,2,36,30
12_08_40_11960_dig_lcd.png,12,8,40
17_38_11_11961_dig_simple.png,17,38,11
16_52_36_11962_dig_segmented.png,16,52,36
02_57_38_11963_dig_simple.png,2,57,38
07_53_31_11964_dig_segmented.png,7,53,31
19_01_51_11965_dig_segmented.png,19,1,51
21_23_29_11966_dig_segmented.png,21,23,29
23_42_19_11967_dig_lcd.png,23,42,19
16_28_50_11968_dig_segmented.png,16,28,50
21_42_27_11969_dig_segmented.png,21,42,27
19_12_53_11970_dig_segmented.png,19,12,53
12_40_58_11971_dig_simple.png,12,40,58
23_39_48_11972_dig_lcd.png,23,39,48
00_37_50_11973_dig_lcd.png,0,37,50
18_09_10_11974_dig_segmented.png,18,9,10
04_10_12_11975_dig_simple.png,4,10,12
21_47_17_11976_dig_segmented.png,21,47,17
15_27_41_11977_dig_segmented.png,15,27,41
04_46_20_11978_dig_segmented.png,4,46,20
04_33_29_11979_dig_simple.png,4,33,29
17_02_42_11980_dig_lcd.png,17,2,42
02_51_15_11981_dig_lcd.png,2,51,15
11_27_45_11982_dig_segmented.png,11,27,45
10_47_42_11983_dig_segmented.png,10,47,42
17_09_36_11984_dig_segmented.png,17,9,36
01_56_19_11985_dig_segmented.png,1,56,19
09_36_41_11986_dig_lcd.png,9,36,41
16_44_25_11987_dig_simple.png,16,44,25
01_41_10_11988_dig_segmented.png,1,41,10
14_55_35_11989_dig_lcd.png,14,55,35
11_30_47_11990_dig_simple.png,11,30,47
09_14_11_11991_dig_simple.png,9,14,11
03_52_44_11992_dig_segmented.png,3,52,44
06_37_18_11993_dig_lcd.png,6,37,18
23_52_07_11994_dig_simple.png,23,52,7
02_50_09_11995_dig_lcd.png,2,50,9
14_55_35_11996_dig_segmented.png,14,55,35
07_04_02_11997_dig_lcd.png,7,4,2
20_58_06_11998_dig_lcd.png,20,58,6
14_03_12_11999_dig_segmented.png,14,3,12
17_50_47_12000_dig_segmented.png,17,50,47
07_44_16_12001_dig_segmented.png,7,44,16
14_03_12_12002_dig_simple.png,14,3,12
09_43_20_12003_dig_lcd.png,9,43,20
21_11_07_12004_dig_simple.png,21,11,7
14_19_20_12005_dig_segmented.png,14,19,20
04_04_05_12006_dig_lcd.png,4,4,5
02_36_34_12007_dig_lcd.png,2,36,34
15_58_20_12008_dig_segmented.png,15,58,20
04_12_04_12009_dig_segmented.png,4,12,4
03_48_59_12010_dig_lcd.png,3,48,59
16_17_10_12011_dig_simple.png,16,17,10
05_39_33_12012_dig_lcd.png,5,39,33
01_47_06_12013_dig_segmented.png,1,47,6
13_16_06_12014_dig_segmented.png,13,16,6
08_02_49_12015_dig_segmented.png,8,2,49
08_59_56_12016_dig_simple.png,8,59,56
20_54_43_12017_dig_segmented.png,20,54,43
02_34_56_12018_dig_lcd.png,2,34,56
08_30_31_12019_dig_simple.png,8,30,31
21_22_59_12020_dig_simple.png,21,22,59
22_47_09_12021_dig_segmented.png,22,47,9
14_29_52_12022_dig_lcd.png,14,29,52
14_11_50_12023_dig_simple.png,14,11,50
11_31_18_12024_dig_segmented.png,11,31,18
16_43_44_12025_dig_segmented.png,16,43,44
22_55_28_12026_dig_lcd.png,22,55,28
09_11_53_12027_dig_segmented.png,9,11,53
14_54_40_12028_dig_segmented.png,14,54,40
00_51_14_12029_dig_lcd.png,0,51,14
07_53_31_12030_dig_segmented.png,7,53,31
05_42_51_12031_dig_lcd.png,5,42,51
00_39_41_12032_dig_lcd.png,0,39,41
23_49_49_12033_dig_segmented.png,23,49,49
08_02_49_12034_dig_segmented.png,8,2,49
11_31_18_12035_dig_segmented.png,11,31,18
00_32_38_12036_dig_lcd.png,0,32,38
09_24_56_12037_dig_lcd.png,9,24,56
21_04_16_12038_dig_segmented.png,21,4,16
00_13_06_12039_dig_lcd.png,0,13,6
00_33_25_12040_dig_segmented.png,0,33,25
03_11_04_12041_dig_simple.png,3,11,4
19_04_46_12042_dig_segmented.png,19,4,46
23_52_13_12043_dig_simple.png,23,52,13
02_55_46_12044_dig_segmented.png,2,55,46
12_55_50_12045_dig_lcd.png,12,55,50
06_33_33_12046_dig_lcd.png,6,33,33
11_02_54_12047_dig_lcd.png,11,2,54
23_49_28_12048_dig_simple.png,23,49,28
16_59_01_12049_dig_segmented.png,16,59,1
00_15_13_12050_dig_simple.png,0,15,13
02_45_39_12051_dig_lcd.png,2,45,39
18_38_08_12052_dig_segmented.png,18,38,8
16_04_31_12053_dig_segmented.png,16,4,31
12_21_40_12054_dig_segmented.png,12,21,40
08_36_49_12055_dig_segmented.png,8,36,49
04_04_05_12056_dig_lcd.png,4,4,5
22_47_17_12057_dig_segmented.png,22,47,17
13_38_53_12058_dig_simple.png,13,38,53
02_51_15_12059_dig_lcd.png,2,51,15
05_34_09_12060_dig_lcd.png,5,34,9
19_05_53_12061_dig_lcd.png,19,5,53
02_34_16_12062_dig_lcd.png,2,34,16
00_32_38_12063_dig_segmented.png,0,32,38
16_17_10_12064_dig_simple.png,16,17,10
12_12_47_12065_dig_lcd.png,12,12,47
18_08_34_12066_dig_lcd.png,18,8,34
03_12_53_12067_dig_simple.png,3,12,53
09_14_11_12068_dig_lcd.png,9,14,11
09_42_38_12069_dig_segmented.png,9,42,38
01_26_54_12070_dig_lcd.png,1,26,54
02_36_34_12071_dig_lcd.png,2,36,34
16_17_10_12072_dig_simple.png,16,17,10
14_08_41_12073_dig_lcd.png,14,8,41
18_45_16_12074_dig_lcd.png,18,45,16
13_38_53_12075_dig_simple.png,13,38,53
16_59_01_12076_dig_lcd.png,16,59,1
11_34_46_12077_dig_segmented.png,11,34,46
14_03_12_12078_dig_lcd.png,14,3,12
15_14_33_12079_dig_lcd.png,15,14,33
19_10_04_12080_dig_simple.png,19,10,4
06_12_22_12081_dig_lcd.png,6,12,22
18_18_12_12082_dig_segmented.png,18,18,12
19_12_53_12083_dig_segmented.png,19,12,53
17_14_56_12084_dig_segmented.png,17,14,56
09_20_39_12085_dig_segmented.png,9,20,39
16_28_50_12086_dig_simple.png,16,28,50
01_12_27_12087_dig_segmented.png,1,12,27
18_08_34_12088_dig_lcd.png,18,8,34
23_29_19_12089_dig_segmented.png,23,29,19
19_19_22_12090_dig_lcd.png,19,19,22
11_22_48_12091_dig_segmented.png,11,22,48
22_59_32_12092_dig_segmented.png,22,59,32
00_46_56_12093_dig_segmented.png,0,46,56
20_35_14_12094_dig_segmented.png,20,35,14
12_49_52_12095_dig_segmented.png,12,49,52
05_55_57_12096_dig_simple.png,5,55,57
13_45_41_12097_dig_lcd.png,13,45,41
09_09_45_12098_dig_simple.png,9,9,45
05_55_57_12099_dig_simple.png,5,55,57
12_49_52_12100_dig_segmented.png,12,49,52
11_31_18_12101_dig_simple.png,11,31,18
06_38_49_12102_dig_lcd.png,6,38,49
16_57_56_12103_dig_segmented.png,16,57,56
18_40_32_12104_dig_lcd.png,18,40,32
23_52_07_12105_dig_lcd.png,23,52,7
00_15_13_12106_dig_simple.png,0,15,13
09_09_45_12107_dig_lcd.png,9,9,45
08_01_35_12108_dig_simple.png,8,1,35
19_26_00_12109_dig_simple.png,19,26,0
09_26_48_12110_dig_simple.png,9,26,48
16_57_56_12111_dig_simple.png,16,57,56
19_04_18_12112_dig_segmented.png,19,4,18
04_37_14_12113_dig_lcd.png,4,37,14
03_11_04_12114_dig_segmented.png,3,11,4
01_16_29_12115_dig_segmented.png,1,16,29
17_14_56_12116_dig_simple.png,17,14,56
15_49_16_12117_dig_simple.png,15,49,16
02_50_55_12118_dig_lcd.png,2,50,55
20_06_41_12119_dig_lcd.png,20,6,41
01_09_35_12120_dig_lcd.png,1,9,35
13_12_20_12121_dig_lcd.png,13,12,20
10_32_29_12122_dig_simple.png,10,32,29
11_02_54_12123_dig_segmented.png,11,2,54
10_35_40_12124_dig_segmented.png,10,35,40
10_08_36_12125_dig_segmented.png,10,8,36
14_11_50_12126_dig_simple.png,14,11,50
23_52_07_12127_dig_lcd.png,23,52,7
03_17_00_12128_dig_segmented.png,3,17,0
23_05_20_12129_dig_lcd.png,23,5,20
06_48_42_12130_dig_segmented.png,6,48,42
10_59_06_12131_dig_segmented.png,10,59,6
14_55_35_12132_dig_simple.png,14,55,35
20_58_06_12133_dig_lcd.png,20,58,6
21_34_02_12134_dig_lcd.png,21,34,2
22_57_39_12135_dig_segmented.png,22,57,39
19_07_46_12136_dig_lcd.png,19,7,46
05_42_51_12137_dig_simple.png,5,42,51
12_49_52_12138_dig_simple.png,12,49,52
02_29_53_12139_dig_simple.png,2,29,53
11_03_25_12140_dig_simple.png,11,3,25
23_05_22_12141_dig_simple.png,23,5,22
03_29_12_12142_dig_lcd.png,3,29,12
01_16_29_12143_dig_simple.png,1,16,29
16_43_44_12144_dig_lcd.png,16,43,44
10_59_06_12145_dig_segmented.png,10,59,6
18_28_43_12146_dig_segmented.png,18,28,43
17_44_32_12147_dig_lcd.png,17,44,32
17_44_32_12148_dig_segmented.png,17,44,32
12_49_52_12149_dig_simple.png,12,49,52
08_27_22_12150_dig_lcd.png,8,27,22
10_46_50_12151_dig_simple.png,10,46,50
06_28_54_12152_dig_lcd.png,6,28,54
14_55_35_12153_dig_simple.png,14,55,35
10_47_42_12154_dig_simple.png,10,47,42
15_49_16_12155_dig_simple.png,15,49,16
00_15_13_12156_dig_simple.png,0,15,13
16_46_15_12157_dig_simple.png,16,46,15
17_35_38_12158_dig_simple.png,17,35,38
18_38_08_12159_dig_simple.png,18,38,8
00_32_38_12160_dig_segmented.png,0,32,38
12_55_50_12161_dig_simple.png,12,55,50
07_56_53_12162_dig_lcd.png,7,56,53
09_11_53_12163_dig_segmented.png,9,11,53
19_06_18_12164_dig_simple.png,19,6,18
23_23_55_12165_dig_lcd.png,23,23,55
14_57_18_12166_dig_segmented.png,14,57,18
07_39_50_12167_dig_segmented.png,7,39,50
04_37_14_12168_dig_segmented.png,4,37,14
00_51_44_12169_dig_simple.png,0,51,44
00_20_08_12170_dig_lcd.png,0,20,8
23_04_31_12171_dig_lcd.png,23,4,31
07_01_36_12172_dig_lcd.png,7,1,36
20_07_54_12173_dig_lcd.png,20,7,54
14_03_12_12174_dig_lcd.png,14,3,12
07_53_53_12175_dig_lcd.png,7,53,53
00_20_08_12176_dig_simple.png,0,20,8
02_53_31_12177_dig_lcd.png,2,53,31
10_08_36_12178_dig_lcd.png,10,8,36
12_53_11_12179_dig_lcd.png,12,53,11
17_02_42_12180_dig_segmented.png,17,2,42
04_07_10_12181_dig_segmented.png,4,7,10
17_51_55_12182_dig_simple.png,17,51,55
19_54_10_12183_dig_simple.png,19,54,10
02_36_34_12184_dig_segmented.png,2,36,34
08_36_49_12185_dig_simple.png,8,36,49
19_10_04_12186_dig_lcd.png,19,10,4
05_13_37_12187_dig_lcd.png,5,13,37
21_04_16_12188_dig_lcd.png,21,4,16
14_47_02_12189_dig_simple.png,14,47,2
14_19_20_12190_dig_lcd.png,14,19,20
16_59_01_12191_dig_lcd.png,16,59,1
03_47_17_12192_dig_simple.png,3,47,17
14_19_20_12193_dig_simple.png,14,19,20
16_46_15_12194_dig_simple.png,16,46,15
08_22_04_12195_dig_simple.png,8,22,4
04_08_49_12196_dig_simple.png,4,8,49
05_27_32_12197_dig_simple.png,5,27,32
21_37_43_12198_dig_simple.png,21,37,43
12_35_28_12199_dig_simple.png,12,35,28
03_11_04_12200_dig_segmented.png,3,11,4
12_03_47_12201_dig_simple.png,12,3,47
15_03_16_12202_dig_lcd.png,15,3,16
16_04_31_12203_dig_simple.png,16,4,31
18_38_25_12204_dig_segmented.png,18,38,25
01_47_06_12205_dig_segmented.png,1,47,6
00_32_38_12206_dig_segmented.png,0,32,38
13_49_04_12207_dig_lcd.png,13,49,4
23_05_22_12208_dig_simple.png,23,5,22
14_03_12_12209_dig_segmented.png,14,3,12
20_16_08_12210_dig_lcd.png,20,16,8
06_32_17_12211_dig_lcd.png,6,32,17
10_47_42_12212_dig_segmented.png,10,47,42
19_31_41_12213_dig_segmented.png,19,31,41
15_14_08_12214_dig_segmented.png,15,14,8
06_32_17_12215_dig_lcd.png,6,32,17
23_44_31_12216_dig_simple.png,23,44,31
18_25_47_12217_dig_lcd.png,18,25,47
09_42_38_12218_dig_simple.png,9,42,38
14_15_34_12219_dig_simple.png,14,15,34
05_55_57_12220_dig_segmented.png,5,55,57
07_35_06_12221_dig_lcd.png,7,35,6
19_54_10_12222_dig_lcd.png,19,54,10
21_40_52_12223_dig_simple.png,21,40,52
09_57_20_12224_dig_simple.png,9,57,20
01_18_51_12225_dig_simple.png,1,18,51
13_37_42_12226_dig_simple.png,13,37,42
08_21_19_12227_dig_lcd.png,8,21,19
11_19_24_12228_dig_lcd.png,11,19,24
04_26_31_12229_dig_simple.png,4,26,31
10_47_42_12230_dig_simple.png,10,47,42
08_14_00_12231_dig_lcd.png,8,14,0
08_02_49_12232_dig_simple.png,8,2,49
02_25_38_12233_dig_simple.png,2,25,38
07_56_53_12234_dig_lcd.png,7,56,53
02_50_09_12235_dig_lcd.png,2,50,9
10_46_50_12236_dig_lcd.png,10,46,50
19_05_53_12237_dig_lcd.png,19,5,53
03_47_17_12238_dig_lcd.png,3,47,17
17_09_36_12239_dig_segmented.png,17,9,36
11_02_54_12240_dig_lcd.png,11,2,54
03_00_15_12241_dig_simple.png,3,0,15
01_12_27_12242_dig_lcd.png,1,12,27
19_05_53_12243_dig_lcd.png,19,5,53
09_36_41_12244_dig_lcd.png,9,36,41
13_39_44_12245_dig_lcd.png,13,39,44
21_15_10_12246_dig_segmented.png,21,15,10
09_11_53_12247_dig_lcd.png,9,11,53
19_19_22_12248_dig_lcd.png,19,19,22
00_07_33_12249_dig_lcd.png,0,7,33
19_10_04_12250_dig_simple.png,19,10,4
23_49_49_12251_dig_lcd.png,23,49,49
13_33_01_12252_dig_lcd.png,13,33,1
01_26_54_12253_dig_lcd.png,1,26,54
05_55_57_12254_dig_simple.png,5,55,57
02_36_30_12255_dig_simple.png,2,36,30
08_22_04_12256_dig_simple.png,8,22,4
12_53_11_12257_dig_lcd.png,12,53,11
11_27_45_12258_dig_lcd.png,11,27,45
04_33_29_12259_dig_lcd.png,4,33,29
14_43_52_12260_dig_segmented.png,14,43,52
22_10_28_12261_dig_lcd.png,22,10,28
18_12_37_12262_dig_segmented.png,18,12,37
16_07_21_12263_dig_segmented.png,16,7,21
11_19_58_12264_dig_segmented.png,11,19,58
14_47_02_12265_dig_lcd.png,14,47,2
09_12_03_12266_dig_segmented.png,9,12,3
13_37_42_12267_dig_simple.png,13,37,42
11_19_24_12268_dig_simple.png,11,19,24
09_09_45_12269_dig_lcd.png,9,9,45
14_08_41_12270_dig_simple.png,14,8,41
09_39_15_12271_dig_simple.png,9,39,15
20_55_15_12272_dig_simple.png,20,55,15
11_36_55_12273_dig_simple.png,11,36,55
10_06_39_12274_dig_simple.png,10,6,39
12_53_11_12275_dig_simple.png,12,53,11
19_07_46_12276_dig_segmented.png,19,7,46
23_29_19_12277_dig_segmented.png,23,29,19
07_31_35_12278_dig_segmented.png,7,31,35
00_13_06_12279_dig_lcd.png,0,13,6
03_05_48_12280_dig_lcd.png,3,5,48
07_56_53_12281_dig_simple.png,7,56,53
08_37_16_12282_dig_simple.png,8,37,16
07_39_50_12283_dig_lcd.png,7,39,50
14_08_41_12284_dig_lcd.png,14,8,41
19_01_51_12285_dig_lcd.png,19,1,51
08_37_16_12286_dig_segmented.png,8,37,16
12_19_40_12287_dig_simple.png,12,19,40
11_14_45_12288_dig_lcd.png,11,14,45
12_49_52_12289_dig_simple.png,12,49,52
11_32_04_12290_dig_lcd.png,11,32,4
08_01_35_12291_dig_segmented.png,8,1,35
12_21_40_12292_dig_lcd.png,12,21,40
12_24_07_12293_dig_segmented.png,12,24,7
12_08_40_12294_dig_simple.png,12,8,40
10_25_14_12295_dig_simple.png,10,25,14
13_59_19_12296_dig_lcd.png,13,59,19
17_38_11_12297_dig_lcd.png,17,38,11
18_28_43_12298_dig_segmented.png,18,28,43
02_50_09_12299_dig_simple.png,2,50,9
16_07_21_12300_dig_simple.png,16,7,21
09_23_19_12301_dig_segmented.png,9,23,19
16_43_44_12302_dig_simple.png,16,43,44
19_19_22_12303_dig_simple.png,19,19,22
02_52_52_12304_dig_lcd.png,2,52,52
07_30_07_12305_dig_segmented.png,7,30,7
08_56_12_12306_dig_simple.png,8,56,12
04_58_22_12307_dig_segmented.png,4,58,22
05_55_57_12308_dig_simple.png,5,55,57
22_06_19_12309_dig_lcd.png,22,6,19
04_08_19_12310_dig_segmented.png,4,8,19
11_40_21_12311_dig_simple.png,11,40,21
23_52_07_12312_dig_lcd.png,23,52,7
21_35_30_12313_dig_simple.png,21,35,30
06_55_06_12314_dig_segmented.png,6,55,6
12_53_11_12315_dig_segmented.png,12,53,11
12_35_28_12316_dig_lcd.png,12,35,28
14_50_52_12317_dig_lcd.png,14,50,52
07_35_06_12318_dig_lcd.png,7,35,6
04_37_14_12319_dig_simple.png,4,37,14
12_49_52_12320_dig_segmented.png,12,49,52
20_06_41_12321_dig_simple.png,20,6,41
03_29_12_12322_dig_segmented.png,3,29,12
00_31_55_12323_dig_simple.png,0,31,55
03_42_31_12324_dig_simple.png,3,42,31
12_21_40_12325_dig_simple.png,12,21,40
12_53_11_12326_dig_segmented.png,12,53,11
05_11_01_12327_dig_lcd.png,5,11,1
03_52_44_12328_dig_segmented.png,3,52,44
05_53_20_12329_dig_simple.png,5,53,20
03_18_42_12330_dig_lcd.png,3,18,42
12_40_58_12331_dig_segmented.png,12,40,58
04_10_12_12332_dig_lcd.png,4,10,12
11_31_18_12333_dig_segmented.png,11,31,18
03_12_53_12334_dig_segmented.png,3,12,53
06_29_58_12335_dig_simple.png,6,29,58
03_10_31_12336_dig_lcd.png,3,10,31
15_41_24_12337_dig_lcd.png,15,41,24
07_53_31_12338_dig_lcd.png,7,53,31
03_06_14_12339_dig_lcd.png,3,6,14
10_47_42_12340_dig_segmented.png,10,47,42
14_45_10_12341_dig_lcd.png,14,45,10
05_06_46_12342_dig_simple.png,5,6,46
22_25_13_12343_dig_segmented.png,22,25,13
23_56_12_12344_dig_segmented.png,23,56,12
15_37_34_12345_dig_segmented.png,15,37,34
02_34_56_12346_dig_simple.png,2,34,56
05_06_46_12347_dig_simple.png,5,6,46
08_01_35_12348_dig_lcd.png,8,1,35
00_37_50_12349_dig_lcd.png,0,37,50
13_41_26_12350_dig_simple.png,13,41,26
02_54_31_12351_dig_simple.png,2,54,31
18_01_22_12352_dig_lcd.png,18,1,22
22_51_43_12353_dig_segmented.png,22,51,43
02_34_56_12354_dig_lcd.png,2,34,56
06_37_18_12355_dig_simple.png,6,37,18
01_59_20_12356_dig_simple.png,1,59,20
04_33_29_12357_dig_segmented.png,4,33,29
20_35_14_12358_dig_simple.png,20,35,14
07_31_35_12359_dig_segmented.png,7,31,35
09_57_20_12360_dig_segmented.png,9,57,20
23_23_55_12361_dig_simple.png,23,23,55
02_52_52_12362_dig_segmented.png,2,52,52
22_59_32_12363_dig_lcd.png,22,59,32
17_46_41_12364_dig_segmented.png,17,46,41
19_35_27_12365_dig_segmented.png,19,35,27
02_29_53_12366_dig_simple.png,2,29,53
00_04_22_12367_dig_lcd.png,0,4,22
19_12_53_12368_dig_simple.png,19,12,53
20_45_07_12369_dig_simple.png,20,45,7
02_16_00_12370_dig_segmented.png,2,16,0
17_55_33_12371_dig_segmented.png,17,55,33
19_10_04_12372_dig_simple.png,19,10,4
23_52_07_12373_dig_segmented.png,23,52,7
19_04_46_12374_dig_lcd.png,19,4,46
21_13_47_12375_dig_lcd.png,21,13,47
05_53_15_12376_dig_segmented.png,5,53,15
